name,type,address,phone,big,normal,small,longitude,latitude
팔금읍리게이트볼장,전천후게이트볼장,전라남도 신안군 팔금면 삼층석탑길 208,061-240-8368,전라남도,신안군,읍리,126.1480423,34.78665278
팔달 동네체육시설(족구장),기타시설,대구 북구 팔달동 220-9,,대구광역시,북구,팔달동,128.5404718,35.89591885
팔달공원(야외운동기구),간이운동장,대구광역시 북구 팔달로27길 124 (노원동3가),,대구광역시,북구,노원동3가,128.5697934,35.89283881
팔달노인복지관,수영장,경기도 수원시 팔달구 수원천로 343 (북수동),,경기도,수원시,북수동,127.0173356,37.28399709
팔달동 동네체육,간이운동장,대구광역시 북구 팔달동   220,053-665-4322,대구광역시,북구,,128.5418319,35.89648174
팔달동 동네체육시설,간이운동장,대구광역시 북구 관문동,,대구광역시,북구,,128.541795,35.89689
팔달동 동네체육시설(야외운동기구),간이운동장,대구광역시 북구 팔달동   220,,대구광역시,북구,팔달동,128.5404718,35.89591885
팔달동(프리테니스장),기타시설,대구 북구 팔달동 134-8,,대구광역시,북구,팔달동,128.5499874,35.89708206
팔달약수터 일원 운동시설,기타시설,경기 수원시 팔달구 팔달로3가 103-22,,경기도,수원시,팔달로3가,127.013664,37.27704226
팔달약수터 일원 운동시설,간이운동장,경기도 수원시 팔달구 팔달로3가   103,,경기도,수원시,팔달로3가,127.013664,37.27704226
팔당1리 야외운동기구,간이운동장,경기도 남양주시 와부읍 팔당로81번길 69,,경기도,남양주시,팔당리,127.2397378,37.55325466
팔당리생활체육시설,간이운동장,경기도 남양주시 와부읍 팔당리 경강로 896,,경기도,남양주시,,127.235811,37.557737
팔랑 야외운동기구,간이운동장,경상남도 남해군 미조면 미조리  184,055-860-8664,경상남도,남해군,,128.0424989,34.70636511
팔룡생활체육관(게이트볼장),전천후게이트볼장,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장,축구장,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장 게이트볼장,전천후게이트볼장,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장 게이트볼장,전천후게이트볼장,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장 실내체육관,체육관,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장 족구장,기타체육시설(체력단련장),경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장 축구장,축구장,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔룡어울림운동장족구장,기타시설,경상남도 창원시 의창구 사화로 126 (팔용동),,경상남도,창원시,팔용동,128.6190192,35.25129676
팔마게이트볼장,전천후게이트볼장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5210921,34.93908544
팔마골프연습장,골프연습장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5179927,34.9370796
팔마다목적체육관,체육관,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5201102,34.93959442
팔마보조경기장,축구장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5184889,34.9359147
팔마수영장,수영장,전라남도 순천시 팔마로 333 (연향동),,전라남도,순천시,연향동,127.5198201,34.93526002
팔마실내체육관,체육관,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5198918,34.93620616
팔마씨름장,씨름장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.520545,34.93910581
팔마유도트레이닝센터,기타시설,전라남도 순천시 연향동   660,,전라남도,순천시,연향동,127.519738,34.94139336
팔마정구장,테니스장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5190737,34.94013968
팔마종합운동장,육상경기장,전라남도 순천시 팔마로 333 (연향동),,전라남도,순천시,연향동,127.5195225,34.9383981
팔마주경기장,축구장,전라남도 순천시 팔마로 333 (연향동),,전라남도,순천시,연향동,127.5194344,34.93831735
팔마테니스장,테니스장,전라남도 순천시 팔마로 333 (연향동),061-749-8483,전라남도,순천시,연향동,127.5201023,34.94007218
팔미리 게이트볼장,간이운동장,강원특별자치도 춘천시 신동면 한치로 880-23,,강원특별자치도,춘천시,,127.698635,37.81386605
팔미리 생활체육시설,간이운동장,강원특별자치도 춘천시 신동면 팔미리  861,,강원특별자치도,춘천시,,127.698549,37.813726
팔봉1리실내게이트볼장,전천후게이트볼장,강원특별자치도 홍천군 서면 팔봉리 오도치길 139,033-430-4481,강원특별자치도,홍천군,팔봉리,127.710227,37.68033646
팔봉3호근린공원테니스장,테니스장,전북특별자치도 익산시 석암로3길 188 (팔봉동),,전북특별자치도,익산시,팔봉동,127.0137668,35.96121655
팔봉게이트볼장,전천후게이트볼장,충청남도 서산시 팔봉면 솔감길 80-17,041-660-2079,충청남도,서산시,어송리,126.3452081,36.80681742
팔봉리 동네체육시설,간이운동장,충북 청주시 서원구 남이면 팔봉리 91-3,043-201-6502,충청북도,청주시,,127.4111305,36.57958664
팔봉제1공원,간이운동장,전북특별자치도 익산시 춘포면 신동리 석암로11길 117,,전북특별자치도,익산시,,127.016017,35.95175
팔봉제2공원,간이운동장,전북특별자치도 익산시 은기동   122,,전북특별자치도,익산시,,127.021092,35.988051
팔봉제3공원,간이운동장,전북특별자치도 익산시 신흥동   417,,전북특별자치도,익산시,,126.991067,35.941458
팔봉한솔공원 축구장,축구장,전북특별자치도 익산시 석암로3길 188 (팔봉동),,전북특별자치도,익산시,팔봉동,127.0137668,35.96121655
팔성1리 동네체육시설,간이운동장,경상북도 의성군 의성읍 팔성리  1078,054-830-5003,경상북도,의성군,,128.6770268,36.32195605
팔성1리 동네체육시설(팔성리 1078),간이운동장,경상북도 의성군 의성읍 팔성길 106,,경상북도,의성군,팔성리,128.6774294,36.32243842
팔성3리 동네체육시설,간이운동장,경상북도 의성군 의성읍 팔성리  241,054-830-5003,경상북도,의성군,,128.6920825,36.3345786
팔성3리 동네체육시설(팔성리 241-8),간이운동장,경북 의성군 의성읍 팔성리 241-8,,경상북도,의성군,팔성리,128.692081,36.3345789
팔성3리 동네체육시설(팔성리 29),간이운동장,경북 의성군 의성읍 팔성리 29,,경상북도,의성군,팔성리,128.6934482,36.34283851
팔송리 게이트볼장,간이운동장,충청북도 제천시 봉양읍 팔송로1길 83,,충청북도,제천시,팔송리,128.1137868,37.14616345
팔영1리 야외 운동기구,간이운동장,경북 문경시 문경읍 팔영리 43,054-550-6917,경상북도,문경시,,128.1408868,36.74793738
팔영체육관,체육관,전라남도 고흥군 고흥읍 고흥로 1892-67,,전라남도,고흥군,호형리,127.3003186,34.61552354
팔용어울림운동장,축구장,경상남도 창원시 의창구 팔용로 494-37 (서상동),055-212-4063,경상남도,창원시,서상동,128.6191963,35.25767299
팔용어울림운동장게이트볼장,전천후게이트볼장,경상남도 창원시 의창구 팔용동 42-2,055-212-4063,경상남도,창원시,서상동,128.6191963,35.25767299
팔우정로터리 소공원,간이운동장,경북 경주시 황오동 109-21,054-779-6967,경상북도,경주시,황오동,129.2168534,35.841167
팔조리 마을공터,간이운동장,경북 경주시 감포읍 팔조리 588-2,054-779-6967,경상북도,경주시,팔조리,129.4688013,35.78385547
팔탄 고주리 동네생활체육시설,기타시설,경기도 화성시 팔탄면 고주리  275,,경기도,화성시,고주리,126.883337,37.12885837
팔탄구장게이트볼장,전천후게이트볼장,,,경기도,화성시,,,
팔탄국궁장,국궁장,,,경기도,화성시,,,
팔탄면사무소 게이트볼장,기타시설,경기도 화성시 팔탄면 구장길 14,,경기도,화성시,구장리,126.9049013,37.16223388
팔탄면사무소 다목적구장,기타시설,경기도 화성시 팔탄면 동촌길21번길 15-4,,경기도,화성시,구장리,126.9057883,37.16234758
팔탄면사무소 풋살장,기타시설,경기도 화성시 팔탄면 동촌길21번길 15-4,,경기도,화성시,구장리,126.9057883,37.16234758
팔탄율암게이트볼장,전천후게이트볼장,,,경기도,화성시,,,
팔풍마을 체육시설,간이운동장,경상남도 밀양시 산내면 송백1길 17-8,,경상남도,밀양시,송백리,128.8804876,35.58748502
팔현파크골프장,간이운동장,대구 수성구 고모동 26-6,053-666-2183,대구광역시,수성구,고모동,128.6751462,35.86911147
패랭이쌈지공원동네체육시설,간이운동장,대구광역시 서구 달서로40길 13-1 (비산동),,대구광역시,서구,비산동,128.5739847,35.87995923
패러글라이딩 착륙장,간이운동장,충남 보령시 남포면 창동리 218-1,,충청남도,보령시,창동리,126.6123775,36.32058693
패러글라이딩장 이륙장(성주산),간이운동장,충청남도 보령시 성주면 옥마벚길 310,041-930-4979,충청남도,보령시,개화리,126.6453776,36.32011849
패러글라이딩장(이륙장),간이운동장,충청남도 보령시 성주면 옥마벚길 310,041-930-3258,충청남도,보령시,개화리,126.6453776,36.32011849
패밀리파크 풋살장,기타시설,경상북도 예천군 호명읍 산합리  360,,경상북도,예천군,,128.4848541,36.57008432
팽목 경로당,간이운동장,,054-840-4461,경상북도,안동시,,,
팽성 두정1리소공원,간이운동장,경기도 평택시 팽성읍 두정리  45,,경기도,평택시,,127.038302,36.940027
팽성 본정 체육시설(야외운동기구),간이운동장,경기도 평택시 팽성읍 본정2길 10,,경기도,평택시,본정리,127.0127652,36.94968306
팽성 본정리 게이트볼장,간이운동장,경기도 평택시 팽성읍 본정리  105,,경기도,평택시,,127.013237,36.949539
팽성 석봉리소공원,간이운동장,경기도 평택시 팽성읍 석봉리  123,,경기도,평택시,,127.043356,36.983548
팽성 신대2리소공원,간이운동장,경기도 평택시 팽성읍 신대리  211,,경기도,평택시,,126.999315,36.946395
팽성 신대체육시설,간이운동장,경기도 평택시 팽성읍 신대리  23,,경기도,평택시,,126.995846,36.943376
팽성 원정리소공원,간이운동장,경기도 평택시 팽성읍 원정리  278,,경기도,평택시,,127.040386,36.974979
팽성 추팔리소공원,간이운동장,경기도 평택시 팽성읍 추팔리 추팔2길 65,,경기도,평택시,,127.075381,36.963951
팽성 함정리소공원,간이운동장,경기도 평택시 팽성읍 함정리 팽성서로 118,,경기도,평택시,,127.014506,36.953215
팽성(서부)체육시설(야외운동기구),간이운동장,경기도 평택시 팽성읍 팽성남로 249,,경기도,평택시,본정리,127.011294,36.94667357
팽성남산근린공원,간이운동장,경기도 평택시 팽성읍 송화리 송화택지로25번길 63,,경기도,평택시,,127.060811,36.961554
팽성레포츠공원축구장,축구장,경기도 평택시 팽성읍 안정로 238-31,031-8024-5625,경기도,평택시,객사리,127.0649761,36.96869876
팽성실내체육관,체육관,경기도 평택시 팽성읍 안정로 238-31,031-8024-5625,경기도,평택시,객사리,127.0658793,36.96906591
팽진1리 경로당 체육시설,간이운동장,전라남도 신안군 장산면 팽진리 비소팽나루길 523,061-240-8943,전라남도,신안군,,126.1770348,34.63542538
퍼블릭골프연습장,골프연습장,강원특별자치도 양구군 국토정중앙면 춘양로 2778-35,,강원특별자치도,양구군,,127.996064,38.07489898
