종목명,부종목명,시도명,시군구명,프로그램명,장애유형명,운영시간,프로그램소개내용,모집시작일,모집종료일,운영시작일,운영종료일
조정,,충청남도,충청남도 홍성군,(기금) 2023년 홍성군 장애인 조정교실,기타장애,매주 화 18:30~20:00,즐거운 여가생활 및 건강한 삶 영위를 위한 실내조정교실 운영,2023-01-01,2023-12-31,2023-03-06,2023-10-31
조정,,경상남도,경상남도 창원시,(기금)2023년 창원시장애인지체생활체육교실,지체(척수 및 절단 및 기타)장애,월수금 10:30~11:30,,2023-01-27,2023-09-30,2023-04-10,2023-05-26
조정,,광주광역시,광주광역시 서구,(기금) 2023년 장애인생활체육 혼합조정교실 (이규성),시각장애,매주 화 목 14:30~15:30,생활체육 혼합조정교실입니다.,2023-02-02,2023-03-30,2023-04-04,2023-12-28
조정,,경기도,경기도 하남시,하남시 조정 생활체육 교실,발달(지적/자폐)장애,월요일 10:00~12:00,,2023-03-01,2023-10-31,2023-04-03,2023-10-30
축구,,경기도,경기도 광명시,광명시장애인풋살교실,기타장애,매주 수 10시~12시,,2023-03-01,2023-03-31,2023-04-05,2023-08-16
축구,,전라남도,전라남도 광양시,2023 전남 광양시 장애인생활체육 하이텍고 축구교실,지체(척수 및 절단 및 기타)장애,14:30~16:30,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
축구,,경상북도,경상북도 포항시,2023 포항바이오파크 지적장애인 어울림 축구교실,발달(지적/자폐)장애,토 09:00 ~ 11:00,,2023-03-01,2023-03-31,2023-04-01,2023-10-31
축구,,서울특별시,서울특별시 중랑구,(취약계층)중랑구장애인체육회 희망튼튼 축구 교실(2023 체육 취약 계층 재능 나눔),발달(지적/자폐)장애,매주 월 18:00~20:00,중랑구장애인체육회 희망튼튼 축구 교실(체육 취약 계층 재능 나눔),2023-03-13,2023-04-02,2023-04-03,2023-11-06
축구,,경기도,경기도 화성시,화성시 이수정 지도자 축구 교실 12명,발달(지적/자폐)장애,13:30~15:00,,2023-02-01,2023-12-21,2023-02-01,2023-12-21
축구,,경상남도,경상남도 사천시,(기금)2023년 경남장애인 울림FC 생활체육교실 축구교실,기타장애,월 17:00~19:00,,2023-01-27,2023-09-30,2023-04-03,2023-09-25
축구,,울산광역시,울산광역시 중구,2023 지적장애인생활체육 축구교실-백합주간보호,발달(지적/자폐)장애,화 10:30~11:30,장애인들의 체력증진 및 내적스트레스 해소의 기회제공  축구를 통한 생활체육활동 강화  흥미유발을 통한 수업진행,2023-01-01,2023-12-31,2023-01-01,2023-12-31
축구,,경기도,경기도 평택시,평택시 FC이음터 풋살교실,발달(지적/자폐)장애,수 10시~12시,,2023-01-31,2023-02-27,2023-03-16,2023-10-26
축구,,경기도,경기도 평택시,평택시 장애인축구 생활체육교실,청각장애,토 10시~12시,,2023-01-31,2023-02-27,2023-03-04,2023-10-31
축구,,경기도,경기도 화성시,화성시 이수정 지도자 축구 교실 21명,발달(지적/자폐)장애,10:20~11:40,,2023-02-01,2023-12-22,2023-02-01,2023-12-22
축구,,경기도,경기도 평택시,평택시 발달장애인 축구교실 -서부-,발달(지적/자폐)장애,토 9시30분~11시30분,,2023-01-31,2023-02-27,2023-04-01,2023-10-31
축구,,경기도,경기도 평택시,평택시 장애인파워싸커 생활체육교실,뇌병변장애,월/화/토 진행,월 18시~19시40분 (19회)  화 18시~19시40분 (3회)  토 11시~12시40분 (2회),2023-01-31,2023-02-27,2023-03-14,2023-10-31
축구,,경상남도,경상남도 창원시,(기금)2023년 창원시장애인축구교실,기타장애,월수금 17:00~17:50,,2023-01-27,2023-09-30,2023-05-01,2023-06-19
축구,,충청남도,충청남도 보령시,(시비)2023 보령시 축구성인교실,청각장애,수15:30~16:30,,2023-05-24,2023-11-08,2023-05-24,2023-11-08
축구,,경기도,경기도 안양시,안양시 강응서지도자 축구 교실 6명,발달(지적/자폐)장애,매주 수 10:00~11:00,,2022-12-01,2022-12-16,2023-03-15,2023-12-31
축구,,경기도,경기도 하남시,하남시 김기현 지도자 성광학교 축구 교실 6명,발달(지적/자폐)장애,매주 수 15:00 - 16:30,,2023-03-02,2023-04-01,2023-03-02,2023-12-27
축구,,경기도,경기도 안양시,안양시 강응서지도자 축구 교실 7명,발달(지적/자폐)장애,매주 수 09:00~10:00,,2022-12-01,2022-12-16,2023-03-15,2023-03-15
축구,,경기도,경기도 평택시,평택시 성인장애인 축구교실,발달(지적/자폐)장애,월 10시30분~12시30분,,2023-01-31,2023-02-27,2023-03-27,2023-09-25
축구,,경상북도,경상북도 영주시,2023년 장애인 차곡차곡 축구 생활체육교실,발달(지적/자폐)장애,화 13:00 ~ 14:00,,2023-03-01,2023-03-31,2023-04-01,2023-10-31
축구,,충청남도,충청남도 홍성군,(군비) 홍성군 풋살교실,기타장애,매주 금 17시,2023년 홍성군장애인스포츠센터 특성화프로그램 운영(장애아동 풋살교실),2023-01-01,2023-12-31,2023-02-03,2023-12-29
축구,,경기도,경기도 포천시,포천시 임상엽 지도자 풋살 교실(8명),발달(지적/자폐)장애,매주 목 15:10~15:55,,2023-01-01,2023-12-31,2023-01-01,2023-12-31
축구,,전라북도,전라북도 김제시,2023전북장애인생활체육축구교실,발달(지적/자폐)장애,매주토요일 10시-12시,,2023-03-01,2023-05-30,2023-06-03,2023-12-02
축구,,충청남도,충청남도 홍성군,(기금) 2023년 홍성군 지적장애인 풋살교실,발달(지적/자폐)장애,매주 목 19:00~21:00,풋살 종목의 활성화 및 관심 도를 통해 지적 장애인들의 자발적 참여 유도를 위한 풋살교실 운영,2023-01-01,2023-12-31,2023-03-02,2023-10-26
축구,,경기도,경기도 화성시,화성시 이수정 지도자 축구 교실 7명,발달(지적/자폐)장애,13:45~14:25,,2023-02-01,2023-12-18,2023-02-01,2023-12-18
축구,,경기도,경기도 시흥시,하나더하기FC 풋살교실,발달(지적/자폐)장애,화요일 18:00~19:00,하나더하기FC 풋살교실,2023-03-01,2023-03-31,2023-04-01,2023-10-31
축구,,전라남도,전라남도 목포시,2023 전남 목포시 장애인생활체육 풋살교실,발달(지적/자폐)장애,15:00~16:00,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
축구,,전라북도,전라북도 익산시,2023 전북장애인생활체육 축구교실,발달(지적/자폐)장애,월수금 16:00~18:00,,2023-04-01,2023-05-31,2023-06-01,2023-11-30
축구,,전라남도,전라남도 목포시,2023 전남 목포시 장애인생활체육 축구교실,발달(지적/자폐)장애,14:00~15:00,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
축구,,대전광역시,대전광역시 유성구,2023 풋살교실,발달(지적/자폐)장애,"월, 수 16:00 ~ 16:50",,2023-04-17,2023-11-29,2023-04-17,2023-11-29
축구,,충청남도,충청남도 공주시,(기금) 누리마을 축구교실,발달(지적/자폐)장애,매주 목요일 10:20,,2023-03-01,2023-12-31,2023-03-01,2023-12-31
축구,,인천광역시,인천광역시 남동구,우리는 바다의 별 FC,발달(지적/자폐)장애,화 10시~12시,교실명: 2023년 발달장애인축구교실 우리는 바다의 별 FC  주관처: 바다의 별 주간보호센터  활동처: 안정환 FC 축구교실,2023-01-01,2023-03-30,2023-04-06,2023-11-30
축구,,대전광역시,대전광역시 서구,2023 생활체육교실,발달(지적/자폐)장애,월 15:00 ~ 16:00,,2023-05-08,2023-11-20,2023-05-08,2023-11-20
축구,,서울특별시,서울특별시 도봉구,2023 도봉구 발달장애 축구교실,발달(지적/자폐)장애,매주 수 16:00~17:00,,2023-07-20,2023-07-27,2023-08-02,2023-10-18
축구,,부산광역시,부산광역시 서구,성인발달장애인 축구교실-달팽이FC 꿈을 향해 뛰어라,발달(지적/자폐)장애,토 10:00-12:00,토 10:00-12:00,2023-02-01,2023-03-31,2023-04-01,2023-09-23
축구,,충청남도,충청남도 금산군,(도비)어울림풋살 생활체육교실,지체(척수 및 절단 및 기타)장애,토 08:00 ~ 10:00,2023년 어울림풋살 생활체육교실,2023-03-25,2023-09-09,2023-03-25,2023-09-09
축구,,경상북도,경상북도 포항시,담쟁이 FC 축구교실 장애유형별 교실,발달(지적/자폐)장애,수 10:30 ~ 11:30,,2023-03-01,2023-03-31,2023-04-01,2023-09-30
축구,,경기도,경기도 화성시,화성시 이수정 지도자 축구 교실 24명,발달(지적/자폐)장애,14:10~14:50,,2023-02-01,2023-12-22,2023-02-01,2023-12-22
축구,,충청남도,충청남도 홍성군,(기금) 홍성군 통합스포츠단 HSSAD FC,발달(지적/자폐)장애,매주 월 19시,2023년 홍성군 통합스포츠단 지적 풋살교실 운영(SOK),2023-01-01,2023-12-31,2023-04-03,2023-12-18
축구,,경상남도,경상남도 양산시,(기금)2023년 양산장애인 꿈나라FC 축구교실,발달(지적/자폐)장애,토 12:00~14:00,,2023-01-27,2023-09-30,2023-04-08,2023-09-16
축구,,경상북도,경상북도 영주시,2023년 장애인 차고차고 천하제일fc 축구 생활체육 어울림교실,발달(지적/자폐)장애,목 14:00 ~ 16:00,,2023-03-01,2023-03-31,2023-05-01,2023-10-31
축구,,경기도,경기도 화성시,화성시 참나리FC 축구교실,발달(지적/자폐)장애,토요일 14:00-16:00,,2023-03-11,2023-09-02,2023-03-11,2023-09-02
축구,,충청남도,충청남도 천안시,(시비)참아름풋살교실,발달(지적/자폐)장애,수 11:00~12:00,,2023-03-01,2023-12-30,2023-03-01,2023-12-30
축구,,경상남도,경상남도 통영시,(기금)2023년 통영시 장애인 축구 생활체육교실,기타장애,화 18:00~20:00,,2023-01-27,2023-09-30,2023-05-02,2023-09-26
축구,,경상북도,경상북도 포항시,장애인주간보호센터 해뜨락 축구교실,발달(지적/자폐)장애,화 14:00 ~ 15:30,,2023-03-01,2023-03-31,2023-04-01,2023-09-30
컬링,,전라남도,전라남도 목포시,2023 전남 목포시 장애인생활체육 남성청각컬링교실B,청각장애,18:00~19:00,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
컬링,,전라남도,전라남도 목포시,2023 전남 목포시 장애인생활체육 남성청각컬링교실A,청각장애,17:00~18:00,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
컬링,,충청북도,충청북도 청주시,(도비) 2023 장애인생활체육 너도나도 컬링교실,청각장애,매주 토 9:00~13:00,,2023-03-01,2023-03-30,2023-04-01,2023-10-21
컬링,,강원도,강원도 홍천군,(기금) 2023 홍천군장애인복지관 청소년 플로어컬링교실,발달(지적/자폐)장애,12:00~16:00,,2023-01-01,2023-12-31,2023-03-01,2023-12-31
컬링,,경상남도,경상남도 창원시,(기금)2023년 창원시직장인어울림컬링교실,기타장애,수7:00~9:00금18:00~20:,,2023-01-27,2023-09-30,2023-05-10,2023-09-08
컬링,,제주특별자치도,제주특별자치도 제주시,2023년 지적장애인컬링교실,발달(지적/자폐)장애,매주 화요일 14:30~16:00,,2023-03-01,2023-11-30,2023-04-01,2023-11-30
탁구,,경상남도,경상남도 진주시,2023년 진주시지체장애인생활체육탁구교실,지체(척수 및 절단 및 기타)장애,화 10:00~11:30,,2023-01-27,2023-09-30,2023-04-11,2023-09-26
탁구,,대구광역시,대구광역시 동구,2023년 대구지체장애탁구체육교실(동구재활센터),지체(척수 및 절단 및 기타)장애,매주 금요일 13:00~14:00,,2023-02-08,2023-02-17,2023-04-01,2023-10-31
탁구,,울산광역시,울산광역시 중구,2023 중복및기타장애인생활체육 탁구교실-장애인총연합회,발달(지적/자폐)장애,월 10:00~12:00,"-담당자 : 김연실 010-2802-7024  -탁구를 통한 건강유지 및 체력증진, 신체기능 향상및 증대",2023-01-01,2023-12-31,2023-01-01,2023-12-31
탁구,,충청남도,충청남도 천안시,(기금)핑핑퐁퐁탁구놀이교실,발달(지적/자폐)장애,화 16:00~17:20,,2023-03-01,2023-12-30,2023-03-01,2023-12-30
탁구,,경기도,경기도 평택시,평택시 손정환 지도자 탁구교실 10명,청각장애,수 14:00~15:00,,2022-12-01,2022-12-16,2023-01-09,2023-07-21
탁구,,경상남도,경상남도 창원시,2023년 창원시장애인탁구생활체육교실,기타장애,목 14:00~17:00,,2023-01-27,2023-09-30,2023-04-06,2023-09-28
탁구,,경상남도,경상남도 창원시,2023년 아자자립센터 장애인탁구 생활체육교실,기타장애,월 14:00~17:00,,2023-01-27,2023-09-30,2023-04-03,2023-09-25
탁구,,경상남도,경상남도 창원시,2023년 창원시 장애인과 비장애인이 함께하는 통합탁구교실,기타장애,화 13:00~15:00,,2023-01-27,2023-09-30,2023-04-04,2023-08-29
탁구,,경상남도,경상남도 창원시,2023년 창원시각장애인소리샘탁구교실,시각장애,목 10:00~11:30,,2023-01-27,2023-09-30,2023-04-13,2023-09-21
탁구,,광주광역시,광주광역시 서구,(기금) 2023년 장애인생활체육 지체탁구교실 (김군),지체(척수 및 절단 및 기타)장애,매주 화 14:00~15:30,,2023-02-01,2023-03-31,2023-04-04,2023-09-05
탁구,,경기도,경기도 포천시,포천시 장애인 탁구생활체육교실,발달(지적/자폐)장애,매주 금요일 10:00~12:00,,2023-02-15,2023-03-31,2023-04-03,2023-11-27
탁구,,경상남도,경상남도 창원시,2023년 하얀 발달장애인과 함께하는 생활체육탁구교실,발달(지적/자폐)장애,수 09:30~10:30,,2023-01-27,2023-09-30,2023-04-05,2023-09-27
탁구,,경상남도,경상남도 창원시,2023년 창원시지적장애인탁구교실,발달(지적/자폐)장애,화목 13:00~14:00,,2023-01-27,2023-09-30,2023-05-02,2023-07-11
탁구,,충청남도,충청남도 보령시,(도비)2023년 장애청소년 탁구교실,발달(지적/자폐)장애,금14:50~15:30,2023년 장애청소년 탁구교실을 진행하고 있습니다.  많은 관심과 참여 부탁드립니다,2023-03-24,2023-09-22,2023-03-24,2023-09-22
탁구,,전라남도,전라남도 순천시,2023 전남 순천시 중증장애인생활체육 탁구교실,지체(척수 및 절단 및 기타)장애,13:30~14:30,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
탁구,,울산광역시,울산광역시 남구,2023 지적장애인생활체육 탁구교실 - 무거복지센터,발달(지적/자폐)장애,금 14:00~15:00,-담당자 : 우철제 010-6408-7186  -탁구를 통한 생활체육활동 강화  -전문지도자의 질 높은 교육기회 제공,2023-01-01,2023-12-31,2023-01-01,2023-12-31
탁구,,광주광역시,광주광역시 북구,2023년 광주 어르신장애인 탁구교실(이현미),지체(척수 및 절단 및 기타)장애,매 주 목 10:00~12:00,,2023-03-21,2023-03-25,2023-04-20,2023-11-16
탁구,,강원도,강원도 강릉시,(기금)2023 강릉시장애인탁구협회 탁구교실,지체(척수 및 절단 및 기타)장애,매주 금 오후2시,강릉시장애인체육회에서 운영하는 장애인탁구교실입니다.,2023-03-01,2023-12-31,2023-03-01,2023-12-31
탁구,,전라남도,전라남도 순천시,2023 전남 순천시 장애인생활체육 탁구교실,지체(척수 및 절단 및 기타)장애,14:30~15:30,,2023-03-01,2023-03-31,2023-04-01,2023-12-31
탁구,,강원도,강원도 춘천시,(시군비)2023 춘천시장애인체육회 탁구교실,지체(척수 및 절단 및 기타)장애,"매주 화, 목 13:30 ~ 15:3",2023년 춘천시장애인체육회 탁구교실,2023-02-01,2023-03-10,2023-03-14,2023-11-30
탁구,,경기도,경기도 평택시,평택시 손정환 지도자 탁구교실 8명,청각장애,목 13:45~14:30,,2022-12-01,2022-12-16,2023-01-09,2023-07-21
탁구,,경기도,경기도 화성시,화성시 서은정지도자 탁구교실(4명),지체(척수 및 절단 및 기타)장애,14:00~15:00,,2023-01-19,2023-12-22,2023-01-19,2023-12-22
탁구,,대구광역시,대구광역시 달서구,2023년 대구지적장애탁구체육교실(서구센터),발달(지적/자폐)장애,매주 목요일 10:30~11:30,"서구장애인주간보호센터 이용장애인을 대상으로 코로나19 기간 동안 저하된 체력을 증진시키기위해 운동량을 늘리고, 심리·정서적 안정 및 스트  레스를 감소시키기 위한 탁구교실입니다.",2023-01-30,2023-02-06,2023-04-06,2023-10-26
